student_id,name,gender,ethnicity,parent_education,lunch,test_prep,attendance_pct,study_hours_per_day,assignment_completion_pct,sleep_hours,social_media_hours,stress_level,extracurricular_hours,math,reading,writing,science,history,source,gender_encoded,ethnicity_encoded,parent_education_encoded,lunch_encoded,test_prep_encoded,final_score,pass_fail
1165,Student_1165,male,group E,bachelor's degree,standard,none,75.8,2.5,66.7,7.3,4.9,4,0.0,31,40,28,34,42,synthetic,1,4,4,1,0,35.0,0
1166,Student_1166,female,group D,high school,standard,none,84.1,1.3,77.4,7.4,0.0,5,5.6,42,31,39,36,32,synthetic,0,3,1,1,0,36.0,0
1167,Student_1167,male,group C,high school,standard,none,65.9,2.1,72.8,6.1,3.9,7,0.7,18,12,23,29,20,synthetic,1,2,1,1,0,20.4,0
1168,Student_1168,female,group C,master's degree,standard,none,68.8,2.4,83.4,7.1,3.4,6,4.5,37,40,47,29,45,synthetic,0,2,5,1,0,39.6,0
1169,Student_1169,female,group E,some college,standard,none,84.1,4.3,49.2,6.1,1.2,7,1.0,37,41,49,44,41,synthetic,0,4,2,1,0,42.4,1
1170,Student_1170,male,group C,associate's degree,standard,completed,89.3,5.2,96.8,8.4,2.9,6,5.6,51,47,52,61,51,synthetic,1,2,3,1,1,52.4,1
1171,Student_1171,male,group C,associate's degree,standard,none,70.5,1.3,79.9,5.9,4.1,5,7.4,28,31,34,19,22,synthetic,1,2,3,1,0,26.8,0
1172,Student_1172,female,group E,associate's degree,free/reduced,none,62.0,4.0,92.4,6.3,1.3,2,0.0,47,41,44,44,38,synthetic,0,4,3,0,0,42.8,1
1173,Student_1173,male,group D,master's degree,standard,none,100.0,1.7,85.1,5.8,3.2,5,0.8,37,34,29,35,32,synthetic,1,3,5,1,0,33.4,0
1174,Student_1174,female,group C,associate's degree,free/reduced,completed,87.4,4.4,71.8,5.6,3.8,6,4.5,41,40,36,35,41,synthetic,0,2,3,0,1,38.6,0
1175,Student_1175,female,group C,some college,standard,completed,74.8,2.6,52.7,8.6,0.9,7,4.0,35,27,54,27,40,synthetic,0,2,2,1,1,36.6,0
1176,Student_1176,male,group C,bachelor's degree,free/reduced,none,88.4,1.9,63.5,7.5,2.3,6,4.6,44,31,36,26,35,synthetic,1,2,4,0,0,34.4,0
1177,Student_1177,female,group B,high school,free/reduced,none,76.5,4.7,95.8,7.1,3.0,7,1.9,31,32,41,38,30,synthetic,0,1,1,0,0,34.4,0
1178,Student_1178,male,group E,associate's degree,standard,none,88.4,2.6,92.8,6.3,1.3,2,7.0,35,51,45,49,46,synthetic,1,4,3,1,0,45.2,1
1179,Student_1179,female,group C,master's degree,free/reduced,completed,79.9,3.0,62.7,7.9,1.2,4,3.2,51,48,44,44,34,synthetic,0,2,5,0,1,44.2,1
1180,Student_1180,male,group D,associate's degree,standard,none,79.1,0.5,29.7,6.2,2.3,5,0.6,21,26,22,26,22,synthetic,1,3,3,1,0,23.4,0
1181,Student_1181,male,group B,bachelor's degree,standard,none,76.6,4.9,68.8,7.8,3.7,7,2.5,39,28,41,46,49,synthetic,1,1,4,1,0,40.6,1
1182,Student_1182,female,group C,associate's degree,free/reduced,none,60.6,4.7,67.7,6.1,3.5,4,0.6,30,30,25,33,25,synthetic,0,2,3,0,0,28.6,0
1183,Student_1183,male,group A,bachelor's degree,free/reduced,none,100.0,3.5,68.3,6.4,1.2,4,6.2,55,49,39,38,47,synthetic,1,0,4,0,0,45.6,1
1184,Student_1184,male,group D,master's degree,standard,none,66.7,1.2,79.9,7.8,3.5,6,1.7,33,30,36,33,27,synthetic,1,3,5,1,0,31.8,0
1185,Student_1185,female,group C,high school,free/reduced,completed,61.7,5.3,85.1,7.9,1.2,2,4.0,52,57,48,51,54,synthetic,0,2,1,0,1,52.4,1
1186,Student_1186,male,group C,high school,standard,none,75.4,2.5,86.9,7.6,0.1,8,2.1,37,27,37,39,37,synthetic,1,2,1,1,0,35.4,0
1187,Student_1187,female,group A,some college,standard,none,66.5,2.8,78.7,6.0,1.9,3,1.8,37,42,37,40,38,synthetic,0,0,2,1,0,38.8,0
1188,Student_1188,male,group B,associate's degree,free/reduced,none,77.4,7.0,45.0,6.6,4.2,1,0.0,52,42,46,34,44,synthetic,1,1,3,0,0,43.6,1
1189,Student_1189,female,group A,high school,free/reduced,none,86.3,2.4,66.9,7.2,3.5,5,4.2,26,24,35,24,36,synthetic,0,0,1,0,0,29.0,0
1190,Student_1190,female,group B,some high school,standard,none,89.9,4.6,100.0,6.2,2.5,8,5.6,30,47,33,27,41,synthetic,0,1,0,1,0,35.6,0
1191,Student_1191,female,group C,some college,standard,completed,87.8,4.3,77.6,8.4,1.9,6,1.2,53,58,53,51,44,synthetic,0,2,2,1,1,51.8,1
1192,Student_1192,female,group C,master's degree,free/reduced,none,74.3,4.1,77.5,4.6,1.9,6,0.0,39,45,42,34,37,synthetic,0,2,5,0,0,39.4,0
1193,Student_1193,male,group C,associate's degree,free/reduced,none,78.6,3.9,77.4,6.2,2.7,5,4.6,38,51,44,39,35,synthetic,1,2,3,0,0,41.4,1
1194,Student_1194,female,group C,some college,standard,none,82.9,4.1,78.2,6.5,0.9,4,0.0,45,53,35,33,44,synthetic,0,2,2,1,0,42.0,1
1195,Student_1195,male,group B,high school,standard,none,56.9,3.9,36.3,4.2,2.0,1,5.4,30,29,34,40,30,synthetic,1,1,1,1,0,32.6,0
1196,Student_1196,female,group B,some college,standard,none,84.8,3.4,68.4,5.6,2.2,1,1.2,40,43,51,32,36,synthetic,0,1,2,1,0,40.4,1
1197,Student_1197,male,group B,high school,standard,none,60.5,5.8,71.4,7.6,0.5,5,0.8,45,46,46,49,47,synthetic,1,1,1,1,0,46.6,1
1198,Student_1198,female,group D,some high school,standard,none,100.0,1.5,91.2,7.0,1.2,7,3.5,28,46,36,32,33,synthetic,0,3,0,1,0,35.0,0
1199,Student_1199,male,group C,bachelor's degree,standard,none,73.1,5.0,72.7,8.6,3.1,5,0.9,52,54,51,43,52,synthetic,1,2,4,1,0,50.4,1
1200,Student_1200,male,group B,master's degree,standard,none,75.8,4.7,47.3,8.5,2.5,6,1.6,36,46,39,42,42,synthetic,1,1,5,1,0,41.0,1
1201,Student_1201,female,group B,high school,standard,none,68.8,4.5,78.5,7.4,2.0,8,3.7,51,45,49,33,26,synthetic,0,1,1,1,0,40.8,1
1202,Student_1202,female,group D,some high school,standard,none,70.4,5.2,59.9,7.3,1.1,5,0.0,44,34,43,46,37,synthetic,0,3,0,1,0,40.8,1
1203,Student_1203,female,group D,some college,standard,completed,100.0,3.4,53.7,7.1,4.9,4,6.3,28,43,43,38,30,synthetic,0,3,2,1,1,36.4,0
1204,Student_1204,male,group D,some college,standard,none,89.3,0.7,59.5,4.3,1.2,3,3.1,27,24,19,20,31,synthetic,1,3,2,1,0,24.2,0
1205,Student_1205,male,group C,high school,standard,none,59.4,3.4,80.1,5.6,2.9,9,0.4,24,17,31,22,16,synthetic,1,2,1,1,0,22.0,0
1206,Student_1206,male,group B,high school,standard,none,96.1,2.0,90.9,7.1,1.8,6,1.0,37,41,38,34,29,synthetic,1,1,1,1,0,35.8,0
1207,Student_1207,male,group E,high school,free/reduced,none,92.3,2.4,79.2,7.6,2.6,3,5.0,28,42,45,39,33,synthetic,1,4,1,0,0,37.4,0
1208,Student_1208,female,group D,bachelor's degree,free/reduced,none,74.6,1.6,81.5,7.3,3.2,2,4.2,33,38,32,29,43,synthetic,0,3,4,0,0,35.0,0
1209,Student_1209,female,group C,associate's degree,standard,completed,81.7,2.8,79.1,6.1,0.4,7,5.8,44,46,39,40,38,synthetic,0,2,3,1,1,41.4,1
1210,Student_1210,female,group D,associate's degree,free/reduced,completed,77.8,2.6,73.5,7.9,2.5,2,1.6,35,35,37,39,40,synthetic,0,3,3,0,1,37.2,0
1211,Student_1211,female,group D,some college,standard,none,100.0,0.5,82.5,8.5,4.3,8,3.6,20,19,22,30,29,synthetic,0,3,2,1,0,24.0,0
1212,Student_1212,male,group B,bachelor's degree,free/reduced,none,68.4,4.6,35.7,7.9,5.1,1,3.9,41,32,30,27,45,synthetic,1,1,4,0,0,35.0,0
1213,Student_1213,male,group C,master's degree,standard,none,79.8,6.8,73.7,8.0,2.3,7,4.4,44,56,63,56,60,synthetic,1,2,5,1,0,55.8,1
1214,Student_1214,female,group B,high school,free/reduced,none,72.9,4.4,56.3,6.4,2.6,5,5.3,35,40,41,28,39,synthetic,0,1,1,0,0,36.6,0
1215,Student_1215,male,group B,high school,standard,completed,60.8,3.2,89.4,8.1,5.8,5,1.6,36,40,31,29,37,synthetic,1,1,1,1,1,34.6,0
1216,Student_1216,female,group D,some college,standard,completed,100.0,3.4,69.8,7.1,4.2,4,2.8,40,33,40,52,34,synthetic,0,3,2,1,1,39.8,0
1217,Student_1217,male,group B,some high school,free/reduced,completed,63.8,2.9,72.5,7.5,1.6,8,1.8,29,26,18,27,31,synthetic,1,1,0,0,1,26.2,0
1218,Student_1218,male,group D,some college,standard,none,80.6,3.6,49.4,7.4,1.6,6,2.9,44,35,42,40,42,synthetic,1,3,2,1,0,40.6,1
1219,Student_1219,male,group E,associate's degree,free/reduced,none,57.1,3.4,87.3,6.9,3.9,3,4.4,29,20,44,37,28,synthetic,1,4,3,0,0,31.6,0
1220,Student_1220,male,group A,some college,free/reduced,completed,73.2,2.2,81.4,6.1,1.0,1,0.0,35,44,36,31,36,synthetic,1,0,2,0,1,36.4,0
1221,Student_1221,male,group C,some college,standard,completed,83.1,6.0,80.4,6.9,4.1,5,5.2,46,51,50,37,45,synthetic,1,2,2,1,1,45.8,1
1222,Student_1222,male,group D,associate's degree,free/reduced,completed,68.1,1.3,59.8,8.0,3.0,4,0.7,36,30,32,33,34,synthetic,1,3,3,0,1,33.0,0
1223,Student_1223,female,group D,master's degree,standard,none,85.0,4.6,60.4,6.6,3.3,1,2.4,55,58,58,39,47,synthetic,0,3,5,1,0,51.4,1
1224,Student_1224,male,group D,high school,free/reduced,none,74.8,3.3,75.4,7.9,2.1,4,5.5,26,37,37,24,33,synthetic,1,3,1,0,0,31.4,0
1225,Student_1225,female,group C,associate's degree,standard,none,91.9,6.4,61.6,7.7,1.6,3,3.7,61,55,57,60,48,synthetic,0,2,3,1,0,56.2,1
1226,Student_1226,female,group C,some high school,standard,none,94.3,4.0,78.5,6.7,4.7,5,3.7,38,39,35,27,33,synthetic,0,2,0,1,0,34.4,0
1227,Student_1227,female,group C,some high school,standard,none,71.0,3.0,39.6,8.4,2.1,6,0.6,37,35,20,22,24,synthetic,0,2,0,1,0,27.6,0
1228,Student_1228,female,group E,associate's degree,standard,none,78.9,3.1,64.7,6.6,1.9,7,0.9,36,38,26,45,36,synthetic,0,4,3,1,0,36.2,0
1229,Student_1229,female,group C,some high school,standard,none,80.2,3.6,99.0,8.5,2.4,6,4.9,38,45,34,28,32,synthetic,0,2,0,1,0,35.4,0
1230,Student_1230,female,group E,some high school,standard,none,85.4,1.8,78.6,7.4,2.8,3,1.8,37,31,37,22,32,synthetic,0,4,0,1,0,31.8,0
1231,Student_1231,male,group B,high school,standard,completed,78.2,2.3,74.5,7.0,1.0,5,2.0,43,40,37,35,36,synthetic,1,1,1,1,1,38.2,0
1232,Student_1232,male,group E,associate's degree,free/reduced,none,80.3,0.8,100.0,6.1,1.7,5,4.9,44,33,28,29,24,synthetic,1,4,3,0,0,31.6,0
1233,Student_1233,male,group D,associate's degree,standard,completed,75.1,2.1,37.0,6.9,1.6,2,0.9,44,36,36,32,31,synthetic,1,3,3,1,1,35.8,0
1234,Student_1234,female,group C,high school,free/reduced,none,79.4,3.6,59.8,6.8,3.8,5,3.5,29,26,27,20,21,synthetic,0,2,1,0,0,24.6,0
1235,Student_1235,female,group C,associate's degree,free/reduced,none,93.6,4.0,66.0,5.7,1.2,8,3.1,29,46,47,44,35,synthetic,0,2,3,0,0,40.2,1
1236,Student_1236,female,group B,high school,standard,completed,85.8,0.5,84.9,6.8,0.0,5,3.0,34,51,37,38,38,synthetic,0,1,1,1,1,39.6,0
1237,Student_1237,male,group B,associate's degree,standard,completed,86.4,3.3,85.1,6.2,0.0,1,2.0,44,66,49,55,55,synthetic,1,1,3,1,1,53.8,1
1238,Student_1238,male,group B,some college,standard,none,86.7,4.3,59.0,7.6,0.3,5,1.8,44,40,47,44,48,synthetic,1,1,2,1,0,44.6,1
1239,Student_1239,male,group B,associate's degree,standard,completed,76.2,3.3,87.0,8.3,4.5,2,0.8,49,37,54,44,39,synthetic,1,1,3,1,1,44.6,1
1240,Student_1240,female,group C,master's degree,free/reduced,none,81.8,2.5,66.0,5.8,2.5,6,4.0,32,27,30,37,39,synthetic,0,2,5,0,0,33.0,0
1241,Student_1241,female,group D,master's degree,free/reduced,none,65.0,2.9,90.2,8.7,3.3,6,1.7,42,39,30,29,34,synthetic,0,3,5,0,0,34.8,0
1242,Student_1242,female,group C,some high school,free/reduced,none,93.2,2.7,56.5,6.9,3.3,4,4.9,29,12,25,28,30,synthetic,0,2,0,0,0,24.8,0
1243,Student_1243,male,group B,bachelor's degree,standard,none,44.6,2.5,70.2,6.0,2.6,4,2.6,29,30,33,35,31,synthetic,1,1,4,1,0,31.6,0
1244,Student_1244,female,group D,some high school,standard,completed,77.0,3.8,64.6,7.8,2.4,4,0.9,40,50,44,47,42,synthetic,0,3,0,1,1,44.6,1
1245,Student_1245,female,group C,master's degree,free/reduced,completed,91.7,7.0,87.8,6.6,4.1,5,2.5,58,64,63,66,55,synthetic,0,2,5,0,1,61.2,1
1246,Student_1246,female,group E,high school,standard,completed,61.6,2.4,64.2,6.9,2.7,3,2.2,35,33,28,33,36,synthetic,0,4,1,1,1,33.0,0
1247,Student_1247,female,group D,some college,standard,completed,82.8,3.0,71.4,6.6,4.6,2,5.0,40,39,35,45,40,synthetic,0,3,2,1,1,39.8,0
1248,Student_1248,male,group B,some high school,standard,none,69.8,3.4,79.6,6.2,3.4,7,2.3,23,32,26,11,32,synthetic,1,1,0,1,0,24.8,0
1249,Student_1249,male,group C,some high school,standard,completed,73.6,2.5,80.2,7.7,1.6,4,2.4,36,46,43,47,34,synthetic,1,2,0,1,1,41.2,1
1250,Student_1250,female,group C,associate's degree,standard,completed,89.4,5.1,85.3,6.7,1.8,5,5.8,68,55,48,49,45,synthetic,0,2,3,1,1,53.0,1
1251,Student_1251,female,group A,master's degree,standard,completed,80.4,0.5,75.2,5.6,1.4,5,4.0,45,38,35,35,32,synthetic,0,0,5,1,1,37.0,0
1252,Student_1252,male,group A,associate's degree,free/reduced,completed,53.6,2.7,65.7,7.6,4.3,5,6.3,22,29,28,33,37,synthetic,1,0,3,0,1,29.8,0
1253,Student_1253,male,group B,associate's degree,free/reduced,completed,66.3,4.7,66.8,5.8,1.9,2,5.5,32,40,52,44,45,synthetic,1,1,3,0,1,42.6,1
1254,Student_1254,female,group B,bachelor's degree,free/reduced,none,89.7,3.1,72.4,5.8,1.3,1,1.2,42,42,45,42,42,synthetic,0,1,4,0,0,42.6,1
1255,Student_1255,male,group C,high school,standard,completed,83.4,2.3,75.7,8.2,3.0,3,5.0,45,40,46,48,34,synthetic,1,2,1,1,1,42.6,1
1256,Student_1256,male,group C,some high school,standard,completed,99.0,4.2,69.8,5.8,2.4,5,6.1,39,37,51,39,43,synthetic,1,2,0,1,1,41.8,1
1257,Student_1257,female,group B,some high school,standard,completed,98.2,4.9,72.3,4.7,2.9,3,6.1,51,51,44,37,39,synthetic,0,1,0,1,1,44.4,1
1258,Student_1258,male,group D,some college,free/reduced,none,73.9,3.8,49.2,7.6,5.3,4,5.0,28,33,22,38,23,synthetic,1,3,2,0,0,28.8,0
1259,Student_1259,male,group C,high school,standard,none,100.0,2.3,82.0,6.7,3.9,9,4.9,27,34,22,31,26,synthetic,1,2,1,1,0,28.0,0
1260,Student_1260,male,group B,some high school,standard,completed,78.3,4.2,74.7,6.8,2.5,1,2.4,49,42,34,55,48,synthetic,1,1,0,1,1,45.6,1
1261,Student_1261,male,group A,high school,standard,none,66.4,2.9,87.0,6.7,0.4,3,1.3,35,29,37,43,42,synthetic,1,0,1,1,0,37.2,0
1262,Student_1262,female,group A,high school,standard,none,70.4,4.6,72.0,7.2,1.8,8,2.3,34,41,35,27,40,synthetic,0,0,1,1,0,35.4,0
1263,Student_1263,male,group C,master's degree,standard,none,50.9,5.7,45.9,6.2,3.6,4,0.0,44,38,45,43,31,synthetic,1,2,5,1,0,40.2,1
1264,Student_1264,male,group B,high school,free/reduced,none,97.3,0.5,66.6,8.5,0.7,3,5.7,32,28,33,25,32,synthetic,1,1,1,0,0,30.0,0
1265,Student_1265,female,group C,some college,free/reduced,none,97.1,3.7,69.0,5.5,5.7,7,2.4,36,18,22,24,24,synthetic,0,2,2,0,0,24.8,0
1266,Student_1266,male,group C,associate's degree,free/reduced,none,65.8,0.9,83.1,7.4,2.5,5,5.6,32,27,27,26,18,synthetic,1,2,3,0,0,26.0,0
1267,Student_1267,female,group C,associate's degree,standard,none,75.3,7.2,40.9,7.6,2.6,4,0.5,53,61,44,38,50,synthetic,0,2,3,1,0,49.2,1
1268,Student_1268,female,group B,some high school,free/reduced,none,79.1,2.8,72.6,6.2,1.5,5,5.2,29,28,36,24,28,synthetic,0,1,0,0,0,29.0,0
1269,Student_1269,male,group C,high school,standard,none,66.5,4.6,79.7,6.0,3.2,3,2.0,42,32,33,49,40,synthetic,1,2,1,1,0,39.2,0
1270,Student_1270,male,group C,some high school,standard,none,56.9,3.4,62.1,8.0,0.8,2,0.4,34,42,30,37,37,synthetic,1,2,0,1,0,36.0,0
1271,Student_1271,male,group D,some college,free/reduced,none,75.5,2.3,73.1,6.0,5.7,4,6.3,24,25,28,21,19,synthetic,1,3,2,0,0,23.4,0
1272,Student_1272,male,group D,high school,standard,none,74.1,2.1,62.6,6.4,4.5,2,5.2,21,16,31,37,33,synthetic,1,3,1,1,0,27.6,0
1273,Student_1273,male,group C,associate's degree,free/reduced,none,73.3,5.9,61.1,7.9,4.0,5,3.4,47,47,31,37,28,synthetic,1,2,3,0,0,38.0,0
1274,Student_1274,female,group C,associate's degree,standard,completed,80.7,4.9,65.9,7.0,0.4,5,3.1,54,68,59,51,53,synthetic,0,2,3,1,1,57.0,1
1275,Student_1275,male,group C,some college,standard,none,95.2,6.4,61.3,5.2,2.8,6,3.9,56,31,41,49,34,synthetic,1,2,2,1,0,42.2,1
1276,Student_1276,female,group D,some college,free/reduced,none,74.4,3.6,82.3,8.7,4.3,7,3.4,45,25,29,28,26,synthetic,0,3,2,0,0,30.6,0
1277,Student_1277,male,group A,some college,standard,completed,80.0,3.9,61.0,6.5,3.4,4,1.4,45,25,42,35,44,synthetic,1,0,2,1,1,38.2,0
1278,Student_1278,female,group E,bachelor's degree,standard,none,86.7,3.1,58.5,6.6,1.0,5,2.2,41,42,45,26,33,synthetic,0,4,4,1,0,37.4,0
1279,Student_1279,male,group D,high school,standard,completed,84.6,3.1,98.5,7.3,1.5,5,6.9,40,54,49,39,38,synthetic,1,3,1,1,1,44.0,1
1280,Student_1280,male,group D,associate's degree,standard,completed,70.6,1.9,86.4,7.6,1.8,5,8.3,48,46,43,36,57,synthetic,1,3,3,1,1,46.0,1
1281,Student_1281,male,group A,associate's degree,free/reduced,none,79.2,3.6,44.1,9.0,1.6,4,6.1,42,51,39,40,33,synthetic,1,0,3,0,0,41.0,1
1282,Student_1282,male,group C,some college,standard,none,84.6,2.3,60.5,5.3,4.8,2,4.0,31,35,31,24,38,synthetic,1,2,2,1,0,31.8,0
1283,Student_1283,male,group C,high school,free/reduced,none,64.5,4.2,75.6,7.8,0.0,6,2.3,49,51,38,50,38,synthetic,1,2,1,0,0,45.2,1
1284,Student_1284,female,group B,some college,free/reduced,none,93.2,3.8,76.9,7.7,3.5,1,1.4,34,48,51,32,36,synthetic,0,1,2,0,0,40.2,1
1285,Student_1285,male,group B,some high school,free/reduced,none,95.2,3.9,49.6,6.9,0.6,4,1.5,30,35,40,43,40,synthetic,1,1,0,0,0,37.6,0
1286,Student_1286,male,group D,some high school,free/reduced,none,69.3,6.0,89.4,7.8,1.1,1,1.9,47,51,44,48,57,synthetic,1,3,0,0,0,49.4,1
1287,Student_1287,male,group C,some high school,standard,completed,80.3,3.4,84.4,7.9,0.0,2,7.3,56,49,50,55,45,synthetic,1,2,0,1,1,51.0,1
1288,Student_1288,female,group C,high school,free/reduced,none,85.7,4.6,79.2,5.6,1.7,3,6.6,45,42,43,45,39,synthetic,0,2,1,0,0,42.8,1
1289,Student_1289,male,group A,some college,standard,none,71.5,6.6,92.4,8.7,4.8,7,4.5,40,48,54,31,51,synthetic,1,0,2,1,0,44.8,1
1290,Student_1290,female,group D,bachelor's degree,standard,completed,83.8,5.5,78.8,5.4,2.9,6,1.1,53,51,58,48,51,synthetic,0,3,4,1,1,52.2,1
1291,Student_1291,male,group D,high school,standard,none,80.0,5.2,78.7,5.9,0.7,3,4.8,40,58,46,45,54,synthetic,1,3,1,1,0,48.6,1
1292,Student_1292,female,group C,master's degree,standard,none,60.4,3.0,95.4,6.7,4.0,6,2.5,31,36,31,28,39,synthetic,0,2,5,1,0,33.0,0
1293,Student_1293,male,group C,master's degree,free/reduced,none,83.5,3.8,88.5,8.9,4.3,6,0.0,37,35,33,40,49,synthetic,1,2,5,0,0,38.8,0
1294,Student_1294,male,group C,master's degree,standard,none,64.8,1.5,59.4,6.7,2.7,4,3.6,29,29,35,42,34,synthetic,1,2,5,1,0,33.8,0
1295,Student_1295,female,group C,bachelor's degree,standard,completed,89.3,4.2,81.5,7.0,5.6,2,1.3,51,53,61,29,48,synthetic,0,2,4,1,1,48.4,1
1296,Student_1296,male,group B,some college,free/reduced,none,69.9,3.9,62.0,8.4,3.7,4,1.4,34,25,36,28,34,synthetic,1,1,2,0,0,31.4,0
1297,Student_1297,female,group E,some high school,standard,none,76.1,3.5,79.6,6.7,3.5,4,2.5,42,32,23,24,31,synthetic,0,4,0,1,0,30.4,0
1298,Student_1298,male,group C,associate's degree,standard,none,94.5,5.0,79.1,5.8,1.3,2,2.0,50,62,48,50,57,synthetic,1,2,3,1,0,53.4,1
1299,Student_1299,male,group C,associate's degree,free/reduced,none,84.0,1.7,51.2,6.6,3.4,5,2.9,23,27,21,22,26,synthetic,1,2,3,0,0,23.8,0
1300,Student_1300,female,group C,bachelor's degree,free/reduced,none,65.0,6.0,70.2,8.4,2.8,5,2.8,52,47,41,40,50,synthetic,0,2,4,0,0,46.0,1
1301,Student_1301,male,group D,master's degree,free/reduced,completed,65.8,4.9,76.0,7.1,3.3,5,0.0,43,46,42,47,50,synthetic,1,3,5,0,1,45.6,1
1302,Student_1302,female,group B,some college,standard,completed,70.8,3.4,65.5,8.9,1.5,5,6.0,54,42,49,54,49,synthetic,0,1,2,1,1,49.6,1
1303,Student_1303,female,group B,some college,standard,none,82.7,3.3,76.7,7.7,2.7,6,1.0,39,33,41,51,39,synthetic,0,1,2,1,0,40.6,1
1304,Student_1304,male,group D,high school,standard,none,82.3,4.2,84.1,6.4,1.3,4,1.1,27,43,49,36,36,synthetic,1,3,1,1,0,38.2,0
1305,Student_1305,male,group C,some high school,standard,none,67.9,5.8,71.5,7.1,0.0,5,2.3,53,50,50,34,43,synthetic,1,2,0,1,0,46.0,1
1306,Student_1306,male,group D,some college,standard,none,64.0,3.7,75.4,6.1,4.0,4,2.8,38,40,22,35,38,synthetic,1,3,2,1,0,34.6,0
1307,Student_1307,female,group B,associate's degree,standard,none,81.4,3.7,92.8,6.3,0.2,3,5.9,55,53,44,58,58,synthetic,0,1,3,1,0,53.6,1
1308,Student_1308,female,group D,bachelor's degree,standard,none,75.8,3.5,79.1,10.0,2.7,7,3.5,31,53,43,47,31,synthetic,0,3,4,1,0,41.0,1
1309,Student_1309,male,group A,some college,standard,none,100.0,6.2,75.0,8.0,3.0,1,4.1,51,68,58,64,53,synthetic,1,0,2,1,0,58.8,1
1310,Student_1310,female,group A,master's degree,standard,none,78.4,2.9,57.6,7.9,3.0,6,3.5,34,45,44,36,38,synthetic,0,0,5,1,0,39.4,0
1311,Student_1311,female,group D,associate's degree,standard,completed,99.8,3.5,82.1,6.4,2.1,3,3.5,44,59,51,44,44,synthetic,0,3,3,1,1,48.4,1
1312,Student_1312,female,group C,bachelor's degree,standard,completed,64.0,5.7,77.0,8.6,2.9,3,3.6,66,52,57,55,51,synthetic,0,2,4,1,1,56.2,1
1313,Student_1313,female,group C,high school,standard,none,59.1,3.7,91.3,8.1,3.2,5,0.0,34,29,36,31,37,synthetic,0,2,1,1,0,33.4,0
1314,Student_1314,male,group B,bachelor's degree,free/reduced,none,64.6,5.2,72.7,8.9,3.6,2,2.5,45,50,44,48,55,synthetic,1,1,4,0,0,48.4,1
1315,Student_1315,male,group C,associate's degree,free/reduced,completed,92.3,2.1,44.8,8.8,5.1,3,5.3,37,27,35,39,22,synthetic,1,2,3,0,1,32.0,0
1316,Student_1316,male,group C,high school,standard,none,99.1,3.2,46.5,5.5,2.9,3,10.0,40,37,44,42,36,synthetic,1,2,1,1,0,39.8,0
1317,Student_1317,female,group E,high school,free/reduced,completed,68.6,5.7,83.0,5.9,2.6,4,0.6,22,49,43,44,45,synthetic,0,4,1,0,1,40.6,1
1318,Student_1318,female,group E,master's degree,standard,none,72.5,2.5,63.4,6.0,1.1,3,3.8,37,52,42,42,46,synthetic,0,4,5,1,0,43.8,1
1319,Student_1319,female,group C,some high school,standard,none,64.0,3.3,78.6,6.1,3.2,8,1.9,17,25,25,29,27,synthetic,0,2,0,1,0,24.6,0
1320,Student_1320,female,group C,some college,free/reduced,none,56.3,3.9,73.7,7.3,3.5,8,7.1,31,26,37,16,39,synthetic,0,2,2,0,0,29.8,0
1321,Student_1321,male,group C,high school,free/reduced,completed,86.6,2.0,69.5,6.4,2.2,1,0.3,33,39,29,35,36,synthetic,1,2,1,0,1,34.4,0
1322,Student_1322,female,group D,associate's degree,free/reduced,none,80.7,2.9,70.6,9.1,3.3,6,4.2,34,29,45,33,42,synthetic,0,3,3,0,0,36.6,0
1323,Student_1323,female,group B,bachelor's degree,free/reduced,none,78.1,3.7,59.0,8.9,2.1,6,0.2,25,38,31,37,34,synthetic,0,1,4,0,0,33.0,0
1324,Student_1324,male,group C,some college,standard,none,61.2,3.6,71.8,7.0,3.5,6,2.4,30,33,28,30,32,synthetic,1,2,2,1,0,30.6,0
1325,Student_1325,male,group A,some college,standard,completed,97.7,5.4,63.2,9.0,3.9,3,2.9,58,54,57,53,45,synthetic,1,0,2,1,1,53.4,1
1326,Student_1326,male,group A,master's degree,standard,completed,72.0,5.8,66.4,8.5,3.8,4,5.1,63,58,62,50,61,synthetic,1,0,5,1,1,58.8,1
1327,Student_1327,female,group B,bachelor's degree,standard,completed,84.4,2.2,67.1,6.5,2.7,3,0.8,45,38,33,47,41,synthetic,0,1,4,1,1,40.8,1
1328,Student_1328,female,group C,bachelor's degree,standard,completed,60.5,3.7,68.6,5.0,0.9,4,4.3,38,44,40,47,48,synthetic,0,2,4,1,1,43.4,1
1329,Student_1329,female,group D,some college,standard,none,75.7,4.5,85.8,6.8,1.6,2,3.0,54,45,49,46,45,synthetic,0,3,2,1,0,47.8,1
1330,Student_1330,female,group C,high school,standard,none,81.5,5.8,70.1,6.4,3.4,4,3.5,46,34,57,37,46,synthetic,0,2,1,1,0,44.0,1
